X1 kernel_area,X2 kernel_length,Wheat Varieties,Normalized X1 kernel_area,Normalized X2 kernel_length
18.89," 5,966 ", Rosa ,0.38172579702324744,0.17739530262458197
20.03, 6.32 , Rosa ,0.48937452223571204,-0.740442979755211
20.24," 6,188 ", Rosa ,0.5092045505643237,0.2115850743385522
18.14," 6,011 ", Rosa ,0.3109042672782049,0.18432566175579215
16.17," 5,703 ", Rosa ,0.12487971581456009,0.13689120370217583
18.43," 5,905 ", Rosa ,0.3382885921129546,0.16800081580227486
15.99," 5,144 ", Rosa ,0.10788254867574974,0.050800742494476046
18.75," 5,992 ", Rosa ,0.3685057781375061,0.18139951012261454
18.65," 6,102 ", Rosa ,0.3590629075048336,0.19834038799890608
17.98," 5,919 ", Rosa ,0.2957956742659292,0.1701569275319847
20.16," 6,185 ", Rosa ,0.501650254058186,0.21112305039647153
17.55," 5,661 ", Rosa ,0.2551913305454382,0.13042286851304633
18.3," 5,962 ", Rosa ,0.32601286029048065,0.17677927070180774
18.94," 5,949 ", Rosa ,0.38644723233958367,0.17477716695279147
15.38," 5,795 ", Rosa ,0.05028103781644857,0.1510599379259833
16.16," 5,795 ", Rosa ,0.1239354287512927,0.1510599379259833
15.56," 5,847 ", Rosa ,0.06727820495525874,0.1590683529220484
15.38," 5,439 ", Rosa ,0.05028103781644857,0.09623309679907611
17.36," 5,971 ", Rosa ,0.23724987634336062,0.17816534252804977
15.57," 5,879 ", Rosa ,0.06822249201852595,0.16399660830424231
15.6," 5,752 ", Rosa ,0.07105535320832759,0.14443759475616025
16.23," 5,922 ", Rosa ,0.13054543819416337,0.17061895147406536
13.07," 5,395 ", Canadian ,-0.16784927379828235,0.08945674564855949
13.32, 5.44 , Canadian ,-0.14424209721660153,-0.7405785067782213
13.34," 5,307 ", Canadian ,-0.1423535230900671,0.07590404334752625
12.22," 5,221 ", Canadian ,-0.24811367417599714,0.06265935700788013
11.82," 5,178 ", Canadian ,-0.2858851567066865,0.05603701383805707
11.21," 5,275 ", Canadian ,-0.34348666756598767,0.07097578796533234
11.43," 5,132 ", Canadian ,-0.32271235217410865,0.048952646726153334
12.49," 5,002 ", Canadian ,-0.2226179234677819,0.028931609235990592
12.7," 5,316 ", Canadian ,-0.2027878951391701,0.07729011517376828
10.79," 5,194 ", Canadian ,-0.38314672422321167,0.058501141529154026
11.83," 5,307 ", Canadian ,-0.2849408696434193,0.07590404334752625
12.01, 5.27 , Canadian ,-0.26794370250460914,-0.7406046881349391
12.26, 5.36 , Canadian ,-0.2443365259229283,-0.7405908274166768
11.18," 5,001 ", Canadian ,-0.3463195287557895,0.02877760125529703
11.36," 5,263 ", Canadian ,-0.3293223616169793,0.06912769219700964
11.19," 5,219 ", Canadian ,-0.34537524169252226,0.06235134104649301
11.34," 5,003 ", Canadian ,-0.33121093574351373,0.02908561721668415
12.13, 5.22 , Canadian ,-0.25661225774540225,-0.7406123885339738
11.75, 5.31 , Canadian ,-0.2924951661495572,-0.7405985278157113
11.49, 5.31 , Canadian ,-0.3170466297945052,-0.7405985278157113
12.54," 5,491 ", Canadian ,-0.21789648815144583,0.10424151179514121
12.02," 5,308 ", Canadian ,-0.2669994154413419,0.07605805132821981
12.05," 5,046 ", Canadian ,-0.2641665542515401,0.03570796038650721
12.55," 5,176 ", Canadian ,-0.21695220108817845,0.055728997876669954
11.14," 5,049 ", Canadian ,-0.3500966770088583,0.03616998432858789
12.1," 5,056 ", Canadian ,-0.25944511893520406,0.03724804019344281
12.44, 5.27 , Canadian ,-0.22733935878411812,-0.7406046881349391
12.15," 5,338 ", Canadian ,-0.2547236836188678,0.08067829074902659
11.35," 5,132 ", Canadian ,-0.3302666486802465,0.048952646726153334
11.24," 5,088 ", Canadian ,-0.34065380637618603,0.042176295575636714
11.02," 5,163 ", Canadian ,-0.36142812176806527,0.05372689412765368
11.55," 4,956 ", Canadian ,-0.31138090741490176,0.02184724212408685
11.27, 5 , Canadian ,-0.3378209451863844,-0.7406462702897264
11.4," 5,089 ", Canadian ,-0.3255452133639103,0.04233030355633027
10.83," 5,185 ", Canadian ,-0.37936957597014265,0.05711506970291199
10.8," 5,063 ", Canadian ,-0.3822024371599443,0.038326096058297725
11.26," 5,092 ", Canadian ,-0.3387652322496516,0.04279232749841095
10.74," 4,963 ", Canadian ,-0.38786815953954773,0.02292529798894177
11.48," 5,002 ", Canadian ,-0.3179909168577724,0.028931609235990592
12.21," 5,178 ", Canadian ,-0.24905796123926435,0.05603701383805707
11.41," 4,825 ", Canadian ,-0.3246009263006431,0.0016721966532305527
12.46," 5,147 ", Canadian ,-0.22545078465758353,0.05126276643655672
12.19," 5,158 ", Canadian ,-0.250946535365799,0.052956854224185876
11.65," 5,135 ", Canadian ,-0.30193803678222947,0.04941467066823401
12.89," 5,316 ", Canadian ,-0.18484644093709254,0.07729011517376828
11.56," 5,182 ", Canadian ,-0.31043662035163455,0.05665304576083131
11.81," 5,352 ", Canadian ,-0.28682944376995373,0.08283440247873643
10.91," 4,956 ", Canadian ,-0.3718152794640048,0.02184724212408685
11.23," 4,957 ", Canadian ,-0.34159809343945324,0.022001250104780413
10.59," 4,794 ", Canadian ,-0.40203246548855626,-0.0031020507482697928
10.93," 5,045 ", Canadian ,-0.36992670533747035,0.03555395240581365
11.27," 5,001 ", Canadian ,-0.3378209451863844,0.02877760125529703
11.87," 5,132 ", Canadian ,-0.28116372139035045,0.048952646726153334
10.82," 5,089 ", Canadian ,-0.38031386303340986,0.04233030355633027
12.11," 5,012 ", Canadian ,-0.25850083187193684,0.030471689042926187
12.8," 4,914 ", Canadian ,-0.19334502450649763,0.015378906934957352
12.79," 4,958 ", Canadian ,-0.194289311569765,0.022155258085473972
13.37," 5,091 ", Canadian ,-0.13952066190026546,0.04263831951771739
12.62," 5,231 ", Canadian ,-0.21034219164530796,0.06419943681481573
12.76, 4.83 , Canadian ,-0.19712217275956664,-0.7406724516464444
12.38," 5,045 ", Canadian ,-0.2330050811637214,0.03555395240581365
12.67," 4,745 ", Canadian ,-0.20562075632897173,-0.01064844180225421
11.18," 4,828 ", Canadian ,-0.3463195287557895,0.0021342205953112313
12.7, 5 , Canadian ,-0.2027878951391701,-0.7406462702897264
12.37," 5,001 ", Canadian ,-0.23394936822698878,0.02877760125529703
12.19, 4.87 , Canadian ,-0.250946535365799,-0.7406662913272166
11.23," 5,003 ", Canadian ,-0.34159809343945324,0.02908561721668415
13.2," 5,056 ", Canadian ,-0.15557354197580842,0.03724804019344281
11.84," 5,044 ", Canadian ,-0.2839965825801521,0.035399944425120095
12.3," 5,063 ", Canadian ,-0.24055937766985927,0.038326096058297725
